client_id,recency,frequency,monetary,cluster,predicted_ltv
user_1619,127,4,126358,0,1158952.356687898
user_162,18,10,240300,2,18022500.0
user_1620,277,10,270386,2,3170650.16286645
user_1621,68,5,141709,0,2602818.3673469387
user_1622,264,3,88189,3,323959.5918367347
user_1623,10,9,259213,2,20996253.0
user_1624,16,10,339612,2,26578330.43478261
user_1625,285,4,49546,3,226496.0
user_1626,519,2,16985,1,22275.409836065573
user_1627,129,10,234467,2,5308686.792452831
user_1628,197,7,138218,0,1534402.4669603524
user_1629,146,2,36970,3,151240.9090909091
user_163,9,2,51807,3,956436.923076923
user_1630,155,5,161185,0,1568286.4864864864
user_1632,195,9,231250,2,3330000.0
user_1633,11,6,185806,0,9788803.902439024
user_1634,209,3,72897,3,329409.03765690373
user_1635,80,3,66092,3,648903.2727272727
user_1636,80,8,233192,2,6105390.545454546
user_1637,69,6,223163,0,4869010.909090909
user_1639,43,5,144240,0,3556602.739726027
user_164,259,5,143471,0,893591.0034602076
user_1640,245,5,170150,0,1113709.090909091
user_1643,280,1,21680,3,25176.774193548386
user_1644,153,5,117433,0,1155078.6885245903
user_1645,84,8,306689,2,7747932.631578947
user_1646,53,8,193504,2,6714355.662650603
user_1647,128,3,59898,3,409429.36708860757
user_1648,6,10,333261,2,33326100.0
user_1649,164,2,37032,3,137438.3505154639
user_165,14,2,20941,3,342670.90909090906
user_1650,133,2,16885,3,74584.0490797546
user_1651,19,7,132029,0,6790062.857142857
user_1652,34,5,112091,0,3152559.375
user_1653,168,1,40387,3,73430.90909090909
user_1654,19,8,131558,0,7732388.571428572
user_1655,73,10,237047,2,8285137.8640776705
user_1656,269,7,216969,2,1828635.0501672241
user_1657,90,8,226238,2,5429712.0
user_1658,173,4,94905,3,673217.7339901478
user_1659,40,6,139545,0,4305960.000000001
user_166,390,5,100007,1,428601.4285714286
user_1660,68,7,213420,2,5487942.857142857
user_1661,266,2,56515,3,137468.9189189189
user_1662,158,8,197566,2,3026542.9787234045
user_1663,91,1,36859,3,109663.14049586777
user_1664,20,3,89660,3,1936656.0000000002
user_1665,297,3,72964,3,240982.01834862385
user_1666,475,2,28006,1,39929.34653465346
user_1667,47,5,151066,0,3531412.9870129875
user_1668,26,7,198912,2,8951040.0
user_1669,24,10,289469,2,19297933.333333332
user_167,143,3,94615,3,590660.1156069364
user_1670,14,5,119573,0,4891622.727272727
user_1671,79,8,210259,2,5555467.155963303
user_1672,37,8,149255,0,6415737.313432836
user_1673,144,9,175995,2,3277148.275862069
user_1674,206,6,217097,0,1986989.491525424
user_1675,36,5,96517,0,2632281.818181818
user_1676,130,9,249094,2,5044153.5
user_1678,79,9,227666,2,6767319.633027523
user_1679,56,9,229435,2,8643830.232558139
user_168,16,9,204607,2,14411449.565217393
user_1680,322,3,113528,3,348324.54545454547
user_1681,20,10,244098,2,17575056.0
user_1682,272,8,149231,0,1423130.0662251655
user_1683,95,9,231385,2,5997499.200000001
user_1684,34,7,181822,0,7159241.25
user_1685,99,8,237721,2,5307259.534883721
user_1686,97,10,244744,2,6937625.196850394
user_1687,179,8,271381,2,3739604.2105263155
user_1688,183,10,295879,2,5000771.830985916
user_1689,496,6,150521,1,618109.0494296578
user_169,24,6,133906,0,5356240.0
user_1690,51,6,122663,0,3271013.333333333
user_1691,102,6,103233,0,1689267.2727272727
user_1692,42,7,247138,2,8649830.0
user_1693,522,2,53763,1,70125.65217391305
user_1694,4,10,291623,2,30877729.411764707
user_1695,4,10,345212,2,36551858.823529415
user_1696,85,6,197938,0,3717792.0
user_1697,330,3,84524,3,253572.0
user_1699,47,6,177468,0,4978323.116883118
user_17,492,2,62023,1,85548.96551724139
user_170,62,5,100776,0,1971704.347826087
user_1700,96,5,114565,0,1636642.857142857
user_1701,30,3,81242,3,1462356.0
user_1702,19,9,220212,2,14560956.734693877
user_1703,46,9,292517,2,12470461.578947369
user_1704,63,6,151650,0,3522193.5483870967
user_1705,206,3,37523,3,171715.42372881356
user_1706,11,8,143540,0,10082809.75609756
user_1707,196,5,178368,0,1420630.0884955754
user_1708,82,6,231906,2,4472472.857142857
user_1709,262,7,172988,0,1492910.1369863015
user_171,191,5,81732,3,665690.4977375566
user_1710,312,6,186568,0,1178324.2105263157
user_1711,92,7,209209,2,4321366.229508197
user_1712,173,3,114468,3,608992.315270936
user_1713,158,3,88866,3,510506.8085106383
user_1714,279,2,28645,3,66745.63106796116
user_1715,48,6,165817,0,4591855.384615384
user_1717,169,9,263311,2,4287073.567839196
user_172,198,7,115208,0,1273351.5789473685
user_1720,18,8,194639,2,11678340.0
user_1721,66,7,111167,0,2918133.75
user_1722,47,8,195808,2,7323727.792207793
user_1725,236,5,144080,0,974977.4436090225
user_1726,100,4,142667,0,1580311.3846153845
user_1727,20,2,69104,3,995097.6000000001
user_1728,170,10,216145,2,3890610.0
user_1729,90,6,194650,0,3503700.0
user_173,121,4,114703,0,1093856.4238410597
user_1730,368,5,114532,3,517983.91959798994
user_1732,303,3,62708,3,203377.2972972973
user_1733,109,3,73634,3,572120.2877697842
user_1734,41,5,100950,0,2559295.7746478873
user_1735,83,9,224271,2,6430425.132743363
user_1736,17,10,222498,2,17042400.0
user_1737,54,7,249814,2,7494420.000000001
user_1738,15,7,155726,0,8720656.0
user_1739,430,3,68843,1,161631.3913043478
user_1740,75,6,151448,0,3115501.714285714
user_1741,552,1,21110,1,13057.731958762888
user_1742,21,8,294591,2,16635727.05882353
user_1743,205,9,170120,2,2345484.2553191492
user_1744,176,4,50604,3,353736.69902912626
user_1746,81,8,236542,2,6137305.945945946
user_1747,126,6,141739,0,1962540.0
user_1748,219,5,154276,0,1115248.1927710841
user_1749,265,7,206990,2,1768185.7627118642
user_175,48,10,174330,2,8046000.0
user_1750,189,10,236161,2,3882098.6301369863
user_1751,634,1,6159,1,3339.2168674698796
user_1752,41,7,201815,2,7163011.2676056335
user_1753,124,1,42497,3,99343.63636363635
user_1754,123,10,208101,2,4896494.117647059
user_1755,126,6,201560,0,2790830.769230769
user_1756,253,5,108956,0,693006.3604240282
user_1757,44,7,209338,2,7128807.567567567
user_1758,259,4,83316,3,415138.5467128028
user_176,17,10,274476,2,21023693.617021278
user_1760,275,7,153608,0,1269154.6229508198
user_1761,470,1,25833,1,18599.760000000002
user_1763,175,9,201693,2,3187733.268292683
user_1764,91,7,174487,0,3633944.132231405
user_1765,222,10,264437,2,3777671.4285714286
user_1766,311,3,51243,3,162294.54545454544
user_1767,346,2,43538,1,83370.63829787234
user_1768,82,10,243883,2,7839096.428571428
user_1769,3,3,83763,3,2741334.5454545454
user_177,121,5,132887,0,1584083.4437086093
user_1770,241,9,194444,2,2324717.933579336
user_1771,112,3,93328,3,709818.5915492958
user_1772,174,9,253570,2,4027288.2352941176
user_1773,244,5,87695,3,576098.5401459854
user_1774,597,1,21096,1,12112.535885167465
user_1776,120,7,151531,0,2545720.8
user_1777,87,8,184827,2,4549587.692307692
user_1778,80,6,139208,0,2733538.909090909
user_1779,4,4,115410,0,4887952.94117647
user_178,80,3,100673,3,988425.8181818182
user_1780,18,10,262060,2,19654500.0
user_1781,12,4,134652,0,4616640.0
user_1782,52,7,186720,0,5738224.390243902
user_1783,68,10,311993,2,11460967.346938776
user_1784,136,5,227245,0,2464102.4096385543
user_1785,384,8,161311,0,1122163.4782608694
user_1786,200,4,104201,3,652388.8695652174
user_1787,171,4,69679,3,499192.8358208955
user_1788,15,9,212003,2,15264216.0
user_1789,708,1,29965,1,14617.073170731706
user_179,571,2,51739,1,61983.494176372704
user_1790,288,5,104500,3,591509.4339622642
user_1792,41,4,109815,0,2227233.8028169014
user_1793,230,1,43205,3,59822.30769230768
user_1794,14,5,179277,0,7334059.09090909
user_1796,120,8,191185,2,3670752.0
user_1798,115,4,88782,3,881697.1034482757
user_1799,409,5,142848,1,585709.3394077449
user_18,226,3,67480,3,284681.25
user_180,15,5,165122,0,6604880.0
user_1800,104,7,85411,0,1606236.7164179103
user_1801,375,10,243425,2,2163777.777777778
user_1802,36,6,187125,0,6124090.909090908
user_1803,20,6,167026,0,7215523.2
user_1804,88,9,227911,2,6257895.254237289
user_1805,134,10,257183,2,5645480.487804878
user_1806,332,1,43759,3,43517.23756906077
user_1808,17,4,93346,3,2859962.5531914895
user_1809,152,2,60247,3,238339.78021978022
user_181,189,7,187287,0,2155083.287671233
user_1810,248,2,55918,3,144823.59712230213
user_1811,556,2,57311,1,70416.2457337884
user_1812,237,1,19403,3,26161.34831460674
user_1813,209,3,77469,3,350069.1213389121
user_1814,28,4,90027,3,2235153.103448276
user_1815,56,10,249083,2,10426730.232558139
user_1816,139,6,195895,0,2503746.74556213
user_1817,12,8,183509,2,12583474.285714287
user_1819,115,10,274726,2,6820783.448275861
user_182,88,9,154311,2,4237013.898305085
user_1820,261,8,153059,0,1514810.7216494847
user_1821,24,8,199587,2,10644640.0
user_1822,191,10,209977,2,3420439.819004525
user_1823,59,9,168330,2,6127968.539325843
user_1824,96,4,44188,3,505005.71428571426
user_1825,146,3,76863,3,471659.31818181823
user_1826,15,2,54855,3,877680.0
user_1827,436,7,219740,2,1188293.5622317598
user_1828,53,9,221839,2,8659739.277108435
user_1829,246,8,157287,0,1641255.652173913
user_183,553,3,69501,1,128749.70840480275
user_1830,62,6,185399,0,4352846.0869565215
user_1831,283,4,116223,3,534700.0638977636
user_1832,309,1,48664,3,51678.58407079646
user_1833,353,1,47145,1,44313.83812010443
user_1834,496,1,46785,1,32020.15209125475
user_1835,278,3,60156,3,210936.62337662335
user_1836,394,2,74028,1,125707.9245283019
user_1837,342,2,45950,3,88935.48387096774
user_184,73,5,124860,0,2182019.4174757283
user_1840,25,7,256928,2,11771973.818181816
user_1841,5,3,59102,3,1823718.857142857
user_1842,182,7,195220,0,2320539.6226415094
user_1843,37,3,65473,3,1055385.671641791
user_1844,14,6,178446,0,8760076.363636363
user_1845,296,9,177605,2,1765153.9877300612
user_1846,65,8,256260,2,7768724.210526316
user_1847,344,4,124453,3,479177.32620320853
user_1848,31,6,172786,0,6118323.934426229
user_1849,158,10,195851,2,3750338.2978723403
user_185,170,8,186108,2,2679955.1999999997
user_1850,71,7,274584,2,6851006.732673267
user_1851,29,10,309523,2,18886149.15254237
user_1852,478,1,36992,1,26214.803149606298
user_1853,6,7,137793,0,9645510.0
user_1854,43,10,289984,2,14300580.821917808
user_1855,38,7,216045,2,8006373.529411765
user_1856,118,9,297563,2,6514217.027027027
user_1857,259,4,88096,3,438955.8477508651
user_1858,371,1,36991,1,33208.877805486285
user_1859,63,9,204934,2,7139636.129032258
user_186,104,9,305417,2,7384709.552238806
user_1860,3,10,332850,2,36310909.090909086
user_1861,286,1,16304,3,18574.177215189873
user_1862,135,2,31664,3,138170.18181818182
user_1863,281,5,160530,0,929112.540192926
user_1865,423,2,23804,1,37834.17218543046
user_1866,15,6,159182,0,7640736.0
user_1867,9,10,238074,2,21976061.538461536
user_1868,126,10,300361,2,6931407.692307692
user_1869,27,5,148901,0,4702136.842105263
user_187,398,1,41623,1,35010.0
user_1870,690,1,22997,1,11498.5
user_1872,73,10,269913,2,9433852.427184466
user_1873,90,8,209732,2,5033568.0
user_1874,171,4,118125,3,846268.6567164179
user_1875,48,2,15855,3,146353.84615384616
user_1876,100,5,86419,0,1196570.769230769
user_1877,47,7,224286,2,7340269.090909092
user_1878,116,7,204390,2,3527827.397260274
user_1879,21,5,125544,0,4430964.705882353
user_188,774,1,19703,1,8822.23880597015
user_1880,454,3,94576,1,211037.35537190083
user_1881,117,8,248775,2,4873959.183673469
user_1882,104,6,86524,0,1394715.223880597
user_1883,817,1,47430,1,20159.149940968124
user_1884,64,6,143339,0,3293747.234042553
user_1885,43,9,267102,2,11854938.08219178
user_1886,24,7,187331,0,8742113.333333334
user_1887,68,8,214833,2,6313459.591836735
user_1888,100,7,127680,0,2475027.692307692
user_1889,10,10,241888,2,21769920.0
user_189,280,3,68937,3,240167.6129032258
user_1890,152,6,172793,0,2050730.1098901099
user_1891,17,9,252604,2,17413552.340425532
user_1892,415,6,105108,1,510187.1460674157
user_1893,38,8,195149,2,8265134.117647059
user_1894,27,7,140817,0,6225593.684210527
user_1895,110,8,277003,2,5698347.428571429
user_1896,77,5,126408,0,2126489.7196261683
user_1897,133,6,177788,0,2355963.680981595
user_1898,29,2,62501,3,762724.0677966102
user_1899,143,1,40826,3,84955.83815028901
user_19,437,3,52451,1,121299.95717344753
user_190,415,2,87391,1,141396.67415730338
user_1900,53,5,66939,3,1451689.156626506
user_1901,290,4,78707,3,354181.5
user_1903,286,8,227761,2,2075796.4556962026
user_1904,41,7,144819,0,5140054.647887324
user_1905,17,8,205002,2,12561824.680851065
user_1906,117,10,240759,2,5896138.775510204
user_1907,2,5,115507,0,6497268.75
user_1908,94,7,121075,0,2460556.4516129037
user_191,214,3,63836,3,282552.78688524594
user_1910,209,2,52699,3,158758.49372384936
user_1911,197,3,125739,3,598229.6035242291
user_1912,89,7,145990,0,3091552.9411764704
user_1913,49,4,146192,0,2664765.569620253
user_1915,62,5,73514,0,1438317.3913043477
user_1916,3,5,158600,0,8650909.09090909
user_1918,15,6,147346,0,7072608.0
user_1919,11,6,167509,0,8824864.390243903
user_192,36,8,153190,0,6684654.545454545
user_1920,766,1,8827,1,3992.1105527638188
user_1921,100,10,302153,2,8367313.846153845
user_1922,34,10,236699,2,13314318.75
user_1923,611,3,23621,1,39798.252730109205
user_1924,40,1,48541,3,249639.4285714286
user_1925,257,3,58019,3,218329.3379790941
user_1926,181,10,295639,2,5044077.725118483
user_1927,151,1,41724,3,82986.96132596685
user_1928,166,2,59182,3,217403.26530612246
user_1929,26,9,263704,2,15257160.0
user_193,63,7,141743,0,3840778.064516129
user_1930,114,10,212550,2,5313750.0
user_1931,74,4,122996,0,1703021.5384615385
user_1932,72,4,90400,3,1276235.294117647
user_1933,204,2,60009,3,184643.07692307694
user_1934,71,10,275783,2,9829889.10891089
user_1935,61,3,75511,3,896174.5054945055
user_1936,169,4,67749,3,490244.0201005025
user_1937,281,2,42680,3,98809.00321543407
user_1938,398,1,7064,1,5941.682242990654
user_1939,3,5,181587,0,9904745.454545453
user_194,34,10,257132,2,14463675.0
user_1940,133,4,76067,3,672002.9447852761
user_1941,485,3,57015,1,119565.43689320388
user_1942,273,8,120637,0,1146648.7128712873
user_1943,74,5,123589,0,2139040.3846153845
user_1945,208,2,64469,3,195032.26890756303
user_1946,88,7,261345,2,5581266.101694915
user_1947,559,1,17406,1,10638.641765704584
user_1949,4,9,179615,2,17116252.94117647
user_195,187,6,143123,0,1424634.470046083
user_1950,4,4,75129,3,3181934.117647059
user_1951,635,1,30921,1,16739.187969924813
user_1952,142,6,137555,0,1727434.8837209302
user_1953,160,3,40392,3,229596.6315789474
user_1954,167,7,166181,0,2125767.106598985
user_1955,161,2,32211,3,121423.66492146597
user_1956,170,5,131625,0,1184625.0
user_1957,29,10,242332,2,14786359.322033897
user_1958,34,8,201825,2,9082125.0
user_1959,25,8,240948,2,12616913.454545453
user_196,263,4,125216,3,615396.0409556313
user_1960,423,2,85049,1,135177.21854304636
user_1963,42,3,85189,3,1277835.0
user_1964,170,5,104931,0,944379.0
user_1965,215,4,89728,3,527380.8979591836
user_1966,235,6,151096,0,1231574.9433962265
user_1967,48,2,64752,3,597710.7692307692
user_1968,234,5,155645,0,1061215.909090909
user_1969,11,4,140966,0,4951000.975609756
user_197,690,2,50594,1,50594.0
user_1970,20,8,228979,2,13189190.4
user_1971,72,6,225531,2,4775950.588235294
user_1972,216,10,340426,2,4981843.902439025
user_1973,528,2,46335,1,59787.096774193546
user_1974,42,5,135575,0,3389375.0
user_1975,266,7,187689,0,1597892.8378378379
user_1976,53,10,189152,2,8204183.13253012
user_1977,9,4,108626,0,4010806.1538461535
user_1978,19,9,238669,2,15781378.775510205
user_1979,498,3,54552,1,111583.63636363635
user_198,27,6,91429,0,3464677.8947368423
user_1981,51,7,148355,0,4615488.888888889
user_1982,5,10,338867,2,34854891.428571425
user_1983,391,4,109430,1,374297.38717339665
user_1984,166,7,159170,0,2046471.4285714286
user_1985,84,10,218371,2,6895926.315789474
user_1986,51,9,265184,2,10607360.0
user_1987,20,9,143565,0,9303012.0
user_1988,24,9,213017,2,12781020.0
user_1989,31,9,237694,2,12625058.360655738
user_199,69,4,83428,3,1213498.1818181819
user_1990,232,3,86173,3,355216.94656488544
user_1991,57,9,220380,2,8207255.172413793
user_1992,70,8,184022,2,5299833.6
user_1993,800,1,8736,1,3789.10843373494
user_1994,9,9,287857,2,23914273.846153844
user_1995,84,6,118737,0,2249753.6842105263
user_1996,100,4,70185,3,777433.846153846
user_1997,203,2,55220,3,170636.90987124463
user_1999,88,5,122385,0,1866889.8305084747
user_2,697,3,59970,1,89088.85832187069
user_20,341,1,14536,1,14105.013477088949
user_200,81,10,313946,2,10182032.432432432
user_2000,250,6,146014,0,1126393.7142857143
user_2001,66,3,87752,3,987210.0
user_2003,139,9,248083,2,4756147.455621301
user_2004,52,3,126443,3,1665346.8292682928
user_2005,150,8,177388,2,2838208.0
user_2006,300,2,32435,3,70767.27272727272
user_2007,37,3,58685,3,945967.1641791045
user_2008,245,4,89518,3,468748.80000000005
user_2009,11,4,44721,3,1570688.780487805
user_201,351,2,70405,1,133048.8188976378
user_2010,268,4,123155,3,595111.4093959732
user_2011,141,6,212012,0,2678046.3157894737
user_2012,102,4,85643,3,934287.2727272727
user_2013,22,7,150624,0,7299470.769230769
user_2014,118,6,177551,0,2591284.864864865
user_2015,48,5,93229,0,2151438.4615384615
user_2016,56,8,193033,2,6464360.930232558
user_2017,136,5,105842,0,1147684.3373493976
user_2018,242,6,105432,0,837254.1176470588
user_2019,66,8,207376,2,6221280.0
user_2020,1,6,157846,0,10998301.93548387
user_2021,120,8,172081,0,3303955.2
user_2022,175,3,93207,3,491041.756097561
user_2023,5,5,74448,0,3828754.2857142854
user_2024,465,6,152336,1,664738.9090909091
user_2025,25,9,295062,2,17381834.18181818
user_2026,31,9,237974,2,12639930.49180328
user_2027,188,3,57488,3,284802.93577981653
user_2028,147,10,172810,2,3514779.661016949
user_2029,177,2,41852,3,145572.17391304346
user_203,12,2,50167,3,860005.7142857143
user_2030,63,9,206911,2,7208512.258064516
user_2031,67,9,235729,2,7873834.639175258
user_2032,8,9,217791,2,18569548.42105263
user_2033,143,2,25133,3,104599.76878612717
user_2034,720,1,13942,1,6692.16
user_2035,392,2,25758,1,43947.29857819905
user_2036,25,6,177822,0,6983554.909090908
user_2038,117,6,209950,0,3084979.5918367347
user_2039,466,2,50988,1,74014.83870967742
user_204,154,10,262131,2,5128650.0
user_2040,58,5,120246,0,2459577.2727272725
user_2041,162,7,125294,0,1644483.75
user_2042,814,1,6644,1,2833.9336492891
user_2043,11,8,205124,2,14408710.24390244
user_2044,419,10,237033,2,1900487.3051224945
user_2045,262,1,48439,3,59719.31506849315
user_2046,2,10,232829,2,26193262.5
user_2047,9,10,242582,2,22392184.615384616
user_2048,77,7,185638,0,4372035.140186915
user_205,7,10,317957,2,30936356.756756756
user_2050,71,5,111745,0,1991495.0495049504
user_2051,11,10,245877,2,21589200.0
user_2052,32,4,77700,3,1804645.161290323
user_2053,165,10,250666,2,4627680.0
user_2054,91,1,32923,3,97952.72727272728
user_2055,98,6,126992,0,2142990.0
user_2056,756,1,9429,1,4318.625954198474
user_2057,31,9,259380,2,13776904.918032788
user_2059,41,10,263367,2,13353819.718309859
