client_id,recency,frequency,monetary,cluster
user_4966,148,8,151724,0
user_4967,23,7,181833,0
user_4968,229,10,354946,2
user_4969,7,4,100568,0
user_497,68,8,217594,2
user_4970,520,4,128769,1
user_4971,43,7,211839,2
user_4972,212,3,80104,3
user_4973,268,7,263398,2
user_4974,16,10,274881,2
user_4975,13,8,201028,2
user_4976,768,1,34461,1
user_4977,322,4,64580,3
user_4978,280,3,108905,3
user_4979,38,4,109942,0
user_498,268,3,65287,3
user_4980,7,8,183935,2
user_4981,155,1,19171,3
user_4982,254,2,56382,3
user_4983,142,8,278074,2
user_4984,31,10,325519,2
user_4985,688,1,29874,1
user_4986,69,6,148340,0
user_4987,55,8,167033,0
user_4988,769,1,7539,1
user_4989,474,2,74233,1
user_499,41,10,230719,2
user_4990,22,6,214117,0
user_4991,345,4,92269,3
user_4992,142,3,92054,3
user_4994,229,6,121851,0
user_4995,135,2,73727,3
user_4996,270,9,199580,2
user_4997,451,7,146018,0
user_4998,127,10,269433,2
user_4999,146,6,109134,0
user_5,20,3,66780,3
user_50,7,4,68308,3
user_500,479,1,16478,1
user_5000,6,10,266648,2
user_501,94,6,147404,0
user_502,55,8,268956,2
user_503,120,3,51064,3
user_504,81,3,58686,3
user_505,529,3,86777,1
user_506,232,7,161869,0
user_507,148,7,174079,0
user_508,308,10,219051,2
user_509,99,9,211906,2
user_51,58,3,98554,3
user_510,31,7,125485,0
user_511,34,7,149152,0
user_512,582,2,33749,1
user_513,32,3,34763,3
user_514,228,3,107325,3
user_515,19,6,152669,0
user_516,200,10,250926,2
user_517,222,6,137844,0
user_518,805,1,22351,1
user_519,89,10,303936,2
user_520,43,10,255135,2
user_521,297,7,168880,0
user_522,103,3,87323,3
user_523,64,7,199407,2
user_524,173,8,212960,2
user_525,199,4,96570,3
user_526,41,7,227578,2
user_527,28,8,170348,0
user_528,196,10,263806,2
user_529,119,4,65071,3
user_53,804,1,40312,1
user_530,101,7,151783,0
user_531,745,1,43099,1
user_532,27,4,76599,3
user_533,132,6,170036,0
user_536,75,10,261548,2
user_537,31,10,270350,2
user_538,4,5,190822,0
user_539,27,9,202187,2
user_540,117,5,159386,0
user_541,197,4,97035,3
user_542,19,8,165028,0
user_543,5,10,173404,2
user_544,66,9,145658,0
user_545,15,8,146164,0
user_546,9,3,110941,3
user_547,30,8,133401,0
user_549,637,2,43157,1
user_55,128,4,67535,3
user_550,363,1,33565,1
user_551,9,9,243497,2
user_552,248,2,51003,3
user_553,17,10,239886,2
user_554,713,1,33190,1
user_555,22,10,237623,2
user_556,492,1,36868,1
user_557,26,8,154101,0
user_558,419,1,916,1
user_559,82,9,241324,2
user_56,207,7,129809,0
user_560,419,8,146907,0
user_561,236,6,206636,0
user_562,84,4,119778,0
user_563,45,9,234629,2
user_565,63,1,44949,3
user_566,137,7,241186,2
user_567,161,6,147145,0
user_568,348,3,114049,3
user_569,53,6,174631,0
user_57,18,7,158513,0
user_570,2,5,126869,0
user_571,42,8,242709,2
user_572,435,2,15899,1
user_573,347,2,49376,1
user_574,264,2,26202,3
user_575,174,7,145464,0
user_576,138,3,112705,3
user_577,152,5,152768,0
user_578,100,1,4530,3
user_579,15,10,238689,2
user_58,29,5,178787,0
user_580,135,9,234363,2
user_581,256,4,22583,3
user_582,48,9,213565,2
user_583,5,4,136458,0
user_585,23,5,104953,0
user_586,95,5,191247,0
user_587,29,6,199078,0
user_588,209,4,56509,3
user_589,67,9,224272,2
user_59,51,2,74256,3
user_590,237,3,55431,3
user_591,117,4,71855,3
user_593,652,1,29495,1
user_594,12,8,199129,2
user_595,52,6,190807,0
user_596,42,5,95543,0
user_597,191,3,75971,3
user_599,129,3,84958,3
user_6,264,10,269399,2
user_60,32,8,282331,2
user_601,72,5,130819,0
user_602,39,5,108508,0
user_603,63,10,274460,2
user_604,805,1,38382,1
user_605,23,10,248068,2
user_606,622,2,21306,1
user_607,223,9,247783,2
user_608,159,7,184785,0
user_609,572,4,79089,1
user_61,88,9,274332,2
user_610,62,8,222572,2
user_611,152,10,327178,2
user_612,91,6,144135,0
user_613,202,4,137718,0
user_614,12,8,149555,0
user_615,264,6,151845,0
user_616,110,3,70080,3
user_617,2,9,272313,2
user_619,73,3,64336,3
user_620,60,8,296657,2
user_621,134,5,124588,0
user_622,137,4,102286,3
user_623,174,5,127265,0
user_624,100,5,98474,0
user_625,35,9,235434,2
user_626,153,1,2695,3
user_627,109,4,108532,3
user_628,131,8,217456,2
user_629,66,4,80454,3
user_63,25,6,144314,0
user_630,123,9,274724,2
user_631,143,10,241673,2
user_632,14,10,327898,2
user_633,499,1,18765,1
user_634,59,10,370234,2
user_635,279,3,107375,3
user_636,333,7,103915,0
user_637,14,9,185924,2
user_638,526,2,72171,1
user_639,45,10,264502,2
user_64,597,1,19158,1
user_640,82,6,191472,0
user_641,563,2,41694,1
user_642,748,2,72890,1
user_643,309,6,105956,0
user_644,4,6,191383,0
user_645,126,4,93578,3
user_646,118,8,187128,2
user_647,27,9,310887,2
user_648,80,3,103077,3
user_649,235,5,136899,0
user_650,94,4,70763,3
user_651,33,9,232966,2
user_652,34,4,33578,3
user_653,694,1,23876,1
user_654,8,6,139532,0
user_655,80,9,229623,2
user_656,397,7,161465,0
user_658,89,10,216896,2
user_66,499,1,3730,1
user_660,211,5,127462,0
user_661,86,7,181703,0
user_663,649,3,61470,1
user_664,377,3,49962,1
user_665,51,10,249681,2
user_666,423,3,66418,1
user_667,156,8,212225,2
user_668,61,3,119178,3
user_669,541,2,57132,1
user_67,62,7,71373,0
user_670,162,4,149459,0
user_671,214,8,209128,2
user_672,1,6,124099,0
user_673,6,9,217996,2
user_674,205,5,105452,0
user_675,278,7,184390,0
user_676,506,5,144205,1
user_677,270,3,82499,3
user_678,212,7,126926,0
user_679,153,2,16738,3
user_68,402,2,89893,1
user_680,125,7,149746,0
user_681,93,3,107686,3
user_682,76,5,143118,0
user_683,755,1,8986,1
user_684,150,10,158458,2
user_685,59,10,292910,2
user_686,95,7,280468,2
user_687,47,6,192905,0
user_688,246,3,128749,3
user_689,713,1,19457,1
user_69,6,5,153407,0
user_690,52,3,64469,3
user_691,121,9,129305,0
user_692,114,9,200047,2
user_693,239,3,81003,3
user_694,203,6,186585,0
user_695,602,2,37548,1
user_696,233,6,208227,0
user_698,247,2,26797,3
user_699,188,3,69704,3
user_7,34,8,225458,2
user_70,609,2,45982,1
user_700,92,10,227460,2
user_701,9,7,194389,0
user_702,88,10,309060,2
user_703,382,3,66110,1
user_704,308,4,119524,3
user_705,31,10,285507,2
user_706,359,6,78451,3
user_707,70,3,84413,3
user_708,83,5,115118,0
user_709,31,10,275183,2
user_71,50,1,31972,3
user_710,579,1,19503,1
user_712,6,9,130151,0
user_713,147,1,30079,3
user_714,84,10,244158,2
user_715,165,9,194625,2
user_716,27,6,189978,0
user_717,424,2,57138,1
user_718,104,3,86648,3
user_719,71,5,176945,0
user_72,22,10,270985,2
user_720,253,4,136482,3
user_722,52,5,91418,0
user_723,208,3,98509,3
user_724,62,7,140857,0
user_725,73,3,98169,3
user_726,266,5,186052,0
user_727,106,1,40260,3
user_728,98,10,248450,2
user_729,348,7,84673,0
user_73,136,6,175017,0
user_731,34,10,299181,2
user_732,534,1,20689,1
user_733,249,4,84146,3
user_734,116,10,275759,2
user_735,168,9,208391,2
user_736,258,6,122295,0
user_737,621,1,8899,1
user_738,31,10,337699,2
user_739,469,6,156508,1
user_74,130,8,245174,2
user_741,94,5,153981,0
user_742,7,4,96429,0
user_743,495,3,39618,1
user_744,45,10,235915,2
user_745,38,10,241753,2
user_746,27,6,168456,0
user_747,8,10,219215,2
user_748,151,10,172950,2
user_749,79,2,62872,3
user_751,96,9,177154,2
user_753,596,1,17013,1
user_754,547,2,20306,1
user_755,654,2,37385,1
user_756,64,7,107413,0
user_757,129,8,220579,2
user_758,71,6,116726,0
user_759,95,8,158207,0
user_76,186,3,76195,3
user_760,190,7,82970,0
user_761,147,5,137552,0
user_762,24,8,214765,2
user_763,225,3,98349,3
user_765,65,10,277758,2
user_766,149,5,66791,3
user_767,136,5,146346,0
user_768,2,6,113073,0
user_769,146,3,70251,3
user_77,240,9,280543,2
user_770,48,1,23012,3
user_771,189,8,133987,0
user_772,68,5,122094,0
user_773,78,4,99623,3
user_774,45,6,165728,0
user_775,35,7,245057,2
user_776,8,9,238697,2
user_777,203,6,132463,0
user_779,143,4,105610,3
user_78,657,1,36305,1
user_780,106,5,89646,0
user_781,76,4,92270,3
user_782,259,8,177855,0
user_783,30,8,62286,0
user_784,53,9,296386,2
user_785,98,7,120151,0
user_786,240,4,89290,3
user_787,94,6,137194,0
user_788,166,10,290599,2
user_789,610,2,67831,1
user_79,40,4,43795,3
user_791,263,2,6086,3
user_792,170,9,320950,2
user_793,32,3,59168,3
user_794,121,5,80244,3
user_795,148,3,71202,3
user_796,260,3,104687,3
user_797,200,1,15468,3
user_799,109,7,131954,0
user_8,62,2,65466,3
user_80,29,4,101440,0
user_800,121,3,53598,3
user_801,71,10,262320,2
user_802,233,2,64629,3
user_803,170,10,212488,2
user_804,185,6,117901,0
user_805,36,7,144504,0
user_806,21,10,201707,2
user_807,56,7,212694,2
user_808,12,7,149833,0
user_809,706,1,27413,1
user_81,795,1,15858,1
user_810,95,2,46417,3
user_811,583,1,30437,1
user_812,164,10,229634,2
user_813,288,3,55181,3
user_814,501,3,122916,1
user_815,405,2,76185,1
user_816,298,3,44884,3
user_817,66,5,77249,0
user_818,491,1,8284,1
user_819,58,10,273544,2
user_82,673,1,567,1
user_820,280,4,77940,3
user_821,110,10,202400,2
user_822,36,3,80120,3
user_823,50,4,129324,0
user_824,94,5,125873,0
user_825,365,3,89308,1
user_826,2,9,204770,2
user_827,75,4,128545,0
user_828,264,2,16812,3
user_83,194,1,808,3
user_830,62,4,52570,3
user_831,233,8,279267,2
user_832,201,8,169527,0
user_833,37,5,115022,0
user_834,154,8,160792,0
user_835,76,6,153362,0
user_836,141,4,40327,3
user_837,4,4,71230,3
user_838,159,7,153452,0
user_839,399,3,83115,1
user_84,18,1,37214,3
user_840,123,10,226338,2
user_841,381,3,83543,1
user_842,287,9,186237,2
user_843,26,4,100613,0
user_844,164,6,165679,0
user_845,130,6,124376,0
user_846,45,8,178431,2
user_847,27,5,80773,0
user_848,90,10,212021,2
user_849,34,9,223544,2
user_85,34,3,52261,3
user_850,15,6,197015,0
user_851,9,8,148944,0
user_852,132,5,135029,0
user_853,183,2,21118,3
user_854,44,8,237972,2
user_855,178,9,166513,2
user_856,456,1,42318,1
user_857,60,8,201215,2
user_858,451,1,2486,1
user_859,34,7,168782,0
user_860,36,3,103039,3
user_861,10,3,69815,3
user_862,289,8,209335,2
user_863,119,6,191885,0
user_864,77,9,254831,2
user_865,16,6,138568,0
user_866,57,7,225807,2
user_868,56,8,235297,2
user_869,527,1,18251,1
user_87,327,1,22833,3
user_871,335,2,16807,3
user_872,66,7,130703,0
user_873,38,10,335817,2
user_874,79,10,260906,2
user_875,4,8,289140,2
user_876,19,8,181222,2
user_877,153,4,123991,0
user_878,246,8,189794,2
user_879,5,6,158072,0
user_880,94,5,91757,0
user_881,25,7,146307,0
user_882,5,5,102585,0
user_883,161,3,65525,3
user_884,2,3,110967,3
user_886,502,2,22523,1
user_887,54,6,154299,0
user_888,10,9,199129,2
user_889,733,4,85904,1
user_890,73,8,164468,0
user_891,367,4,108635,3
user_892,58,6,229265,2
user_893,118,1,15250,3
user_894,159,6,79814,0
user_895,248,10,266744,2
user_896,81,4,136711,0
user_897,5,7,237708,2
user_898,55,1,8985,3
user_899,3,6,161721,0
user_9,200,5,144016,0
user_90,52,6,207652,0
user_900,72,7,200128,2
user_901,308,3,90627,3
user_902,68,7,177027,0
user_903,12,9,268958,2
user_904,30,10,327406,2
user_905,44,7,231373,2
user_906,35,8,227461,2
user_907,154,4,135714,0
user_908,45,4,137987,0
user_909,43,4,97712,3
user_91,255,8,178927,0
user_910,59,8,287680,2
user_911,372,6,134244,0
user_912,304,2,40703,3
user_913,591,1,20668,1
user_914,62,6,171540,0
user_915,48,6,167110,0
user_916,86,9,257084,2
user_917,156,10,256829,2
user_918,173,5,113817,0
user_919,65,4,139293,0
user_92,131,9,225575,2
user_920,139,6,176657,0
user_921,373,4,94426,1
user_922,363,1,47450,1
user_923,185,6,46298,3
user_924,279,4,99116,3
user_925,546,1,9906,1
user_926,175,10,137423,2
user_928,215,2,49814,3
user_929,359,2,76520,1
user_93,673,1,476,1
user_930,47,4,78530,3
user_931,369,6,134014,0
user_932,457,2,34625,1
user_933,317,6,126168,0
user_934,30,8,285942,2
user_936,206,2,27769,3
user_938,253,5,112553,0
user_939,59,4,120493,0
user_94,143,8,192122,2
user_940,101,8,162948,0
user_942,167,3,85326,3
user_943,13,4,60793,3
user_944,74,5,109852,0
user_945,22,9,250868,2
user_946,6,8,178451,2
user_947,203,4,65401,3
user_948,506,2,70900,1
user_949,243,4,75203,3
user_95,58,5,109122,0
user_950,18,9,198206,2
user_951,265,6,116756,0
user_952,3,9,192720,2
user_953,27,8,225136,2
user_954,186,5,72547,3
user_955,631,2,62117,1
user_956,466,6,174365,1
user_957,671,1,25187,1
user_958,107,6,174554,0
user_959,25,5,108300,0
user_96,175,2,68088,3
user_960,28,7,109707,0
user_961,6,5,145058,0
user_963,219,2,11357,3
user_964,492,4,104306,1
user_965,48,9,258800,2
user_967,166,6,208908,0
user_968,110,9,210366,2
user_969,36,7,251055,2
user_97,54,10,300686,2
user_970,69,7,64990,0
user_971,21,7,236153,2
user_972,175,2,54747,3
user_973,501,1,14792,1
user_974,25,4,111837,0
user_975,22,9,174490,2
user_976,111,9,158778,2
user_977,12,4,87798,3
user_978,224,1,38518,3
user_979,52,7,188594,0
user_98,331,3,69669,3
user_981,13,4,118916,0
user_982,30,3,103655,3
user_983,105,8,266487,2
user_984,191,8,216949,2
user_985,69,6,220419,0
user_986,99,4,103583,3
user_987,189,4,73821,3
user_988,146,2,94315,3
user_989,91,5,145073,0
user_99,61,10,249696,2
user_990,44,10,275426,2
user_991,170,9,233096,2
user_992,293,3,74465,3
user_993,567,3,56590,1
user_994,222,5,140535,0
user_995,333,2,53908,3
user_996,56,7,204278,2
user_997,42,9,203515,2
user_998,46,8,308483,2
user_999,306,4,75601,3
